Running inference with number of nodes: 8, free nodes: 6
Starting the nautilus sampler...
Please report issues at github.com/johannesulf/nautilus.
Status    | Bounds | Ellipses | Networks | Calls    | f_live | N_eff | log Z    
Sampling  | 2      | 0        | 4        | 5600     | 1.0000 | 1     | -279.09  
Computing | 2      | 0        | 4        | 5600     | 1.0000 | 1     | -279.09  
Sampling  | 2      | 0        | 4        | 5700     | 1.0000 | 1     | -279.12  
Computing | 2      | 0        | 4        | 5700     | 1.0000 | 1     | -279.12  
Sampling  | 7      | 1        | 4        | 22500    | 1.0000 | 1     | -35.58   
Computing | 7      | 1        | 4        | 22500    | 1.0000 | 1     | -35.58   
Sampling  | 7      | 1        | 4        | 22600    | 1.0000 | 1     | -35.61   
Computing | 7      | 1        | 4        | 22600    | 1.0000 | 1     | -35.61   
Sampling  | 7      | 1        | 4        | 22700    | 1.0000 | 1     | -35.63   
Computing | 7      | 1        | 4        | 22700    | 1.0000 | 1     | -35.63   
Sampling  | 7      | 1        | 4        | 22800    | 1.0000 | 1     | -35.65   
Computing | 7      | 1        | 4        | 22800    | 1.0000 | 1     | -35.65   
Sampling  | 7      | 1        | 4        | 22900    | 1.0000 | 1     | -35.68   
Computing | 7      | 1        | 4        | 22900    | 1.0000 | 1     | -35.68   
Sampling  | 7      | 1        | 4        | 23000    | 1.0000 | 1     | -35.70   
Computing | 7      | 1        | 4        | 23000    | 1.0000 | 1     | -35.70   
Sampling  | 7      | 1        | 4        | 23100    | 1.0000 | 1     | -35.72   
Computing | 7      | 1        | 4        | 23100    | 1.0000 | 1     | -35.72   
Sampling  | 7      | 1        | 4        | 23200    | 1.0000 | 1     | -35.74   
Computing | 7      | 1        | 4        | 23200    | 1.0000 | 1     | -35.74   
Sampling  | 7      | 1        | 4        | 23300    | 1.0000 | 1     | -35.76   
Computing | 7      | 1        | 4        | 23300    | 1.0000 | 1     | -35.76   
Sampling  | 7      | 1        | 4        | 23400    | 1.0000 | 1     | -35.78   
Computing | 7      | 1        | 4        | 23400    | 1.0000 | 1     | -35.78   
Sampling  | 7      | 1        | 4        | 23500    | 1.0000 | 1     | -35.80   
Computing | 7      | 1        | 4        | 23500    | 1.0000 | 1     | -35.80   
Sampling  | 7      | 1        | 4        | 23600    | 1.0000 | 1     | -35.82   
Computing | 7      | 1        | 4        | 23600    | 1.0000 | 1     | -35.82   
Sampling  | 7      | 1        | 4        | 23700    | 1.0000 | 1     | -35.84   
Computing | 7      | 1        | 4        | 23700    | 1.0000 | 1     | -35.84   
Sampling  | 7      | 1        | 4        | 23800    | 1.0000 | 1     | -35.86   
Computing | 7      | 1        | 4        | 23800    | 1.0000 | 1     | -35.86   
Sampling  | 7      | 1        | 4        | 23900    | 1.0000 | 1     | -35.88   
Computing | 7      | 1        | 4        | 23900    | 1.0000 | 1     | -35.88   
Sampling  | 7      | 1        | 4        | 24000    | 1.0000 | 1     | -35.89   
Computing | 7      | 1        | 4        | 24000    | 1.0000 | 1     | -35.89   
Sampling  | 7      | 1        | 4        | 24100    | 1.0000 | 1     | -35.91   
Computing | 7      | 1        | 4        | 24100    | 1.0000 | 1     | -35.91   
Sampling  | 7      | 1        | 4        | 24200    | 1.0000 | 1     | -35.93   
Computing | 7      | 1        | 4        | 24200    | 1.0000 | 1     | -35.93   
Sampling  | 7      | 1        | 4        | 24300    | 1.0000 | 1     | -35.95   
Computing | 7      | 1        | 4        | 24300    | 1.0000 | 1     | -35.95   
Sampling  | 7      | 1        | 4        | 24400    | 1.0000 | 1     | -35.96   
Computing | 7      | 1        | 4        | 24400    | 1.0000 | 1     | -35.96   
Sampling  | 7      | 1        | 4        | 24500    | 1.0000 | 1     | -35.98   
Computing | 7      | 1        | 4        | 24500    | 1.0000 | 1     | -35.98   
Sampling  | 7      | 1        | 4        | 24600    | 1.0000 | 1     | -36.00   
Computing | 7      | 1        | 4        | 24600    | 1.0000 | 1     | -36.00   
Sampling  | 7      | 1        | 4        | 24700    | 1.0000 | 1     | -36.01   
Computing | 7      | 1        | 4        | 24700    | 1.0000 | 1     | -36.01   
Sampling  | 7      | 1        | 4        | 24800    | 1.0000 | 1     | -36.03   
Computing | 7      | 1        | 4        | 24800    | 1.0000 | 1     | -36.03   
Sampling  | 7      | 1        | 4        | 24900    | 1.0000 | 1     | -36.04   
Computing | 7      | 1        | 4        | 24900    | 1.0000 | 1     | -36.04   
Sampling  | 7      | 1        | 4        | 25000    | 1.0000 | 1     | -36.06   
Computing | 7      | 1        | 4        | 25000    | 1.0000 | 1     | -36.06   
Sampling  | 7      | 1        | 4        | 25100    | 1.0000 | 1     | -36.07   
Computing | 7      | 1        | 4        | 25100    | 1.0000 | 1     | -36.07   
Bounding  | 7      | 1        | 4        | 25200    | 1.0000 | 1     | -36.09   
Sampling  | 8      | 1        | 4        | 25200    | 1.0000 | 1     | -331.58  
Computing | 8      | 1        | 4        | 25200    | 1.0000 | 1     | -331.58  
Sampling  | 8      | 1        | 4        | 25300    | 1.0000 | 1     | -131.70  
Computing | 8      | 1        | 4        | 25300    | 1.0000 | 1     | -131.70  
Sampling  | 8      | 1        | 4        | 25400    | 1.0000 | 1     | -111.89  
Computing | 8      | 1        | 4        | 25400    | 1.0000 | 1     | -111.89  
Sampling  | 8      | 1        | 4        | 25500    | 1.0000 | 1     | -112.25  
Computing | 8      | 1        | 4        | 25500    | 1.0000 | 1     | -112.25  
Sampling  | 8      | 1        | 4        | 25600    | 1.0000 | 1     | -100.01  
Computing | 8      | 1        | 4        | 25600    | 1.0000 | 1     | -100.01  
Sampling  | 8      | 1        | 4        | 25700    | 1.0000 | 1     | -31.61   
Computing | 8      | 1        | 4        | 25700    | 1.0000 | 1     | -31.61   
Sampling  | 8      | 1        | 4        | 25800    | 1.0000 | 1     | -31.79   
Computing | 8      | 1        | 4        | 25800    | 1.0000 | 1     | -31.79   
Sampling  | 8      | 1        | 4        | 25900    | 1.0000 | 1     | -31.95   
Computing | 8      | 1        | 4        | 25900    | 1.0000 | 1     | -31.95   
Sampling  | 8      | 1        | 4        | 26000    | 1.0000 | 1     | -32.05   
Computing | 8      | 1        | 4        | 26000    | 1.0000 | 1     | -32.05   
Sampling  | 8      | 1        | 4        | 26100    | 1.0000 | 1     | -32.16   
Computing | 8      | 1        | 4        | 26100    | 1.0000 | 1     | -32.16   
Sampling  | 8      | 1        | 4        | 26200    | 1.0000 | 1     | -32.24   
Computing | 8      | 1        | 4        | 26200    | 1.0000 | 1     | -32.24   
Sampling  | 8      | 1        | 4        | 26300    | 1.0000 | 1     | -32.26   
Computing | 8      | 1        | 4        | 26300    | 1.0000 | 1     | -32.26   
Sampling  | 8      | 1        | 4        | 26400    | 1.0000 | 1     | -32.29   
Computing | 8      | 1        | 4        | 26400    | 1.0000 | 1     | -32.29   
Sampling  | 8      | 1        | 4        | 26500    | 1.0000 | 1     | -32.31   
Computing | 8      | 1        | 4        | 26500    | 1.0000 | 1     | -32.31   
Sampling  | 8      | 1        | 4        | 26600    | 1.0000 | 1     | -32.34   
Computing | 8      | 1        | 4        | 26600    | 1.0000 | 1     | -32.34   
Sampling  | 8      | 1        | 4        | 26700    | 1.0000 | 1     | -32.36   
Computing | 8      | 1        | 4        | 26700    | 1.0000 | 1     | -32.36   
Sampling  | 8      | 1        | 4        | 26800    | 1.0000 | 1     | -32.39   
Computing | 8      | 1        | 4        | 26800    | 1.0000 | 1     | -32.39   
Sampling  | 8      | 1        | 4        | 26900    | 1.0000 | 1     | -32.41   
Computing | 8      | 1        | 4        | 26900    | 1.0000 | 1     | -32.41   
Sampling  | 8      | 1        | 4        | 27000    | 1.0000 | 1     | -32.43   
Computing | 8      | 1        | 4        | 27000    | 1.0000 | 1     | -32.43   
Sampling  | 8      | 1        | 4        | 27100    | 1.0000 | 1     | -32.45   
Computing | 8      | 1        | 4        | 27100    | 1.0000 | 1     | -32.45   
Sampling  | 8      | 1        | 4        | 27200    | 1.0000 | 1     | -32.47   
Computing | 8      | 1        | 4        | 27200    | 1.0000 | 1     | -32.47   
Sampling  | 8      | 1        | 4        | 27300    | 1.0000 | 1     | -32.49   
Computing | 8      | 1        | 4        | 27300    | 1.0000 | 1     | -32.49   
Sampling  | 8      | 1        | 4        | 27400    | 1.0000 | 1     | -32.51   
Computing | 8      | 1        | 4        | 27400    | 1.0000 | 1     | -32.51   
Sampling  | 8      | 1        | 4        | 27500    | 1.0000 | 1     | -32.53   
Computing | 8      | 1        | 4        | 27500    | 1.0000 | 1     | -32.53   
Sampling  | 8      | 1        | 4        | 27600    | 1.0000 | 1     | -32.55   
Computing | 8      | 1        | 4        | 27600    | 1.0000 | 1     | -32.55   
Sampling  | 8      | 1        | 4        | 27700    | 1.0000 | 1     | -32.57   
Computing | 8      | 1        | 4        | 27700    | 1.0000 | 1     | -32.57   
Sampling  | 8      | 1        | 4        | 27800    | 1.0000 | 1     | -32.59   
Computing | 8      | 1        | 4        | 27800    | 1.0000 | 1     | -32.59   
Sampling  | 8      | 1        | 4        | 27900    | 1.0000 | 1     | -32.61   
Computing | 8      | 1        | 4        | 27900    | 1.0000 | 1     | -32.61   
Sampling  | 8      | 1        | 4        | 28000    | 1.0000 | 1     | -32.63   
Computing | 8      | 1        | 4        | 28000    | 1.0000 | 1     | -32.63   
Sampling  | 8      | 1        | 4        | 28100    | 1.0000 | 1     | -32.65   
Computing | 8      | 1        | 4        | 28100    | 1.0000 | 1     | -32.65   
Sampling  | 8      | 1        | 4        | 28200    | 1.0000 | 1     | -32.66   
Computing | 8      | 1        | 4        | 28200    | 1.0000 | 1     | -32.66   
Sampling  | 8      | 1        | 4        | 28300    | 1.0000 | 1     | -32.68   
Computing | 8      | 1        | 4        | 28300    | 1.0000 | 1     | -32.68   
Sampling  | 8      | 1        | 4        | 28400    | 1.0000 | 1     | -32.70   
Computing | 8      | 1        | 4        | 28400    | 1.0000 | 1     | -32.70   
Sampling  | 8      | 1        | 4        | 28500    | 1.0000 | 1     | -32.71   
Computing | 8      | 1        | 4        | 28500    | 1.0000 | 1     | -32.71   
Sampling  | 8      | 1        | 4        | 28600    | 1.0000 | 1     | -32.73   
Computing | 8      | 1        | 4        | 28600    | 1.0000 | 1     | -32.73   
Sampling  | 8      | 1        | 4        | 28700    | 1.0000 | 1     | -32.75   
Computing | 8      | 1        | 4        | 28700    | 1.0000 | 1     | -32.75   
Sampling  | 8      | 1        | 4        | 28800    | 1.0000 | 1     | -32.76   
Computing | 8      | 1        | 4        | 28800    | 1.0000 | 1     | -32.76   
Sampling  | 8      | 1        | 4        | 28900    | 1.0000 | 1     | -32.78   
Computing | 8      | 1        | 4        | 28900    | 1.0000 | 1     | -32.78   
Sampling  | 8      | 1        | 4        | 29000    | 1.0000 | 1     | -32.79   
Computing | 8      | 1        | 4        | 29000    | 1.0000 | 1     | -32.79   
Sampling  | 8      | 1        | 4        | 29100    | 1.0000 | 1     | -32.81   
Computing | 8      | 1        | 4        | 29100    | 1.0000 | 1     | -32.81   
Sampling  | 8      | 1        | 4        | 29200    | 1.0000 | 1     | -32.82   
Computing | 8      | 1        | 4        | 29200    | 1.0000 | 1     | -32.82   
Sampling  | 8      | 1        | 4        | 29300    | 1.0000 | 1     | -32.84   
Computing | 8      | 1        | 4        | 29300    | 1.0000 | 1     | -32.84   
Sampling  | 8      | 1        | 4        | 29400    | 1.0000 | 1     | -32.85   
Computing | 8      | 1        | 4        | 29400    | 1.0000 | 1     | -32.85   
Sampling  | 8      | 1        | 4        | 29500    | 1.0000 | 1     | -32.87   
Computing | 8      | 1        | 4        | 29500    | 1.0000 | 1     | -32.87   
Sampling  | 8      | 1        | 4        | 29600    | 1.0000 | 1     | -32.88   
Computing | 8      | 1        | 4        | 29600    | 1.0000 | 1     | -32.88   
Sampling  | 8      | 1        | 4        | 29700    | 1.0000 | 1     | -32.89   
Computing | 8      | 1        | 4        | 29700    | 1.0000 | 1     | -32.89   
Sampling  | 8      | 1        | 4        | 29800    | 1.0000 | 1     | -32.91   
Computing | 8      | 1        | 4        | 29800    | 1.0000 | 1     | -32.91   
Sampling  | 8      | 1        | 4        | 29900    | 1.0000 | 1     | -32.92   
Computing | 8      | 1        | 4        | 29900    | 1.0000 | 1     | -32.92   
Sampling  | 8      | 1        | 4        | 30000    | 1.0000 | 1     | -32.94   
Computing | 8      | 1        | 4        | 30000    | 1.0000 | 1     | -32.94   
Sampling  | 8      | 1        | 4        | 30100    | 1.0000 | 1     | -32.95   
Computing | 8      | 1        | 4        | 30100    | 1.0000 | 1     | -32.95   
Bounding  | 8      | 1        | 4        | 30200    | 1.0000 | 1     | -32.96   
Sampling  | 9      | 1        | 4        | 30200    | 1.0000 | 1     | -305.05  
Computing | 9      | 1        | 4        | 30200    | 1.0000 | 1     | -305.05  
Sampling  | 9      | 1        | 4        | 30300    | 1.0000 | 1     | -80.59   
Computing | 9      | 1        | 4        | 30300    | 1.0000 | 1     | -80.59   
Sampling  | 9      | 1        | 4        | 30400    | 1.0000 | 1     | -81.06   
Computing | 9      | 1        | 4        | 30400    | 1.0000 | 1     | -81.06   
Sampling  | 9      | 1        | 4        | 30500    | 1.0000 | 1     | -81.43   
Computing | 9      | 1        | 4        | 30500    | 1.0000 | 1     | -81.43   
Sampling  | 9      | 1        | 4        | 30600    | 1.0000 | 1     | -32.12   
Computing | 9      | 1        | 4        | 30600    | 1.0000 | 1     | -32.12   
Sampling  | 9      | 1        | 4        | 30700    | 1.0000 | 1     | -32.33   
Computing | 9      | 1        | 4        | 30700    | 1.0000 | 1     | -32.33   
Sampling  | 9      | 1        | 4        | 30800    | 1.0000 | 1     | -32.50   
Computing | 9      | 1        | 4        | 30800    | 1.0000 | 1     | -32.50   
Sampling  | 9      | 1        | 4        | 30900    | 1.0000 | 1     | -32.63   
Computing | 9      | 1        | 4        | 30900    | 1.0000 | 1     | -32.63   
Sampling  | 9      | 1        | 4        | 31000    | 1.0000 | 1     | -32.75   
Computing | 9      | 1        | 4        | 31000    | 1.0000 | 1     | -32.75   
Sampling  | 9      | 1        | 4        | 31100    | 1.0000 | 1     | -32.86   
Computing | 9      | 1        | 4        | 31100    | 1.0000 | 1     | -32.86   
Sampling  | 9      | 1        | 4        | 31200    | 1.0000 | 1     | -32.96   
Computing | 9      | 1        | 4        | 31200    | 1.0000 | 1     | -32.96   
Sampling  | 9      | 1        | 4        | 31300    | 1.0000 | 1     | -33.05   
Computing | 9      | 1        | 4        | 31300    | 1.0000 | 1     | -33.05   
Sampling  | 9      | 1        | 4        | 31400    | 1.0000 | 1     | -33.11   
Computing | 9      | 1        | 4        | 31400    | 1.0000 | 1     | -33.11   
Sampling  | 9      | 1        | 4        | 31500    | 1.0000 | 1     | -33.13   
Computing | 9      | 1        | 4        | 31500    | 1.0000 | 1     | -33.13   
Sampling  | 9      | 1        | 4        | 31600    | 1.0000 | 1     | -33.15   
Computing | 9      | 1        | 4        | 31600    | 1.0000 | 1     | -33.15   
Sampling  | 9      | 1        | 4        | 31700    | 1.0000 | 1     | -33.17   
Computing | 9      | 1        | 4        | 31700    | 1.0000 | 1     | -33.17   
Sampling  | 9      | 1        | 4        | 31800    | 1.0000 | 1     | -33.19   
Computing | 9      | 1        | 4        | 31800    | 1.0000 | 1     | -33.19   
Sampling  | 9      | 1        | 4        | 31900    | 1.0000 | 1     | -33.21   
Computing | 9      | 1        | 4        | 31900    | 1.0000 | 1     | -33.21   
Sampling  | 9      | 1        | 4        | 32000    | 1.0000 | 1     | -33.23   
Computing | 9      | 1        | 4        | 32000    | 1.0000 | 1     | -33.23   
Sampling  | 9      | 1        | 4        | 32100    | 1.0000 | 1     | -33.25   
Computing | 9      | 1        | 4        | 32100    | 1.0000 | 1     | -33.25   
Sampling  | 9      | 1        | 4        | 32200    | 1.0000 | 1     | -33.27   
Computing | 9      | 1        | 4        | 32200    | 1.0000 | 1     | -33.27   
Sampling  | 9      | 1        | 4        | 32300    | 1.0000 | 1     | -33.29   
Computing | 9      | 1        | 4        | 32300    | 1.0000 | 1     | -33.29   
Sampling  | 9      | 1        | 4        | 32400    | 1.0000 | 1     | -33.31   
Computing | 9      | 1        | 4        | 32400    | 1.0000 | 1     | -33.31   
Sampling  | 9      | 1        | 4        | 32500    | 1.0000 | 1     | -33.32   
Computing | 9      | 1        | 4        | 32500    | 1.0000 | 1     | -33.32   
Sampling  | 9      | 1        | 4        | 32600    | 1.0000 | 1     | -33.34   
Computing | 9      | 1        | 4        | 32600    | 1.0000 | 1     | -33.34   
Sampling  | 9      | 1        | 4        | 32700    | 1.0000 | 1     | -33.36   
Computing | 9      | 1        | 4        | 32700    | 1.0000 | 1     | -33.36   
Sampling  | 9      | 1        | 4        | 32800    | 1.0000 | 1     | -33.38   
Computing | 9      | 1        | 4        | 32800    | 1.0000 | 1     | -33.38   
Sampling  | 9      | 1        | 4        | 32900    | 1.0000 | 1     | -33.39   
Computing | 9      | 1        | 4        | 32900    | 1.0000 | 1     | -33.39   
Sampling  | 9      | 1        | 4        | 33000    | 1.0000 | 1     | -33.41   
Computing | 9      | 1        | 4        | 33000    | 1.0000 | 1     | -33.41   
Sampling  | 9      | 1        | 4        | 33100    | 1.0000 | 1     | -33.43   
Computing | 9      | 1        | 4        | 33100    | 1.0000 | 1     | -33.43   
